k6_support,k7_support,shared_shells,shared_shell_types,shared_distinct_shell_count,distinct_union_shells,distinct_union_shell_count,dropped_k6_shell,added_k7_shell,replacement_type,replacement_shape,mode_1,mode_1_shell,mode_1_type,mode_2,mode_2_shell,mode_2_type
89 133 250,89 133 194,89 133,C B,2,89 133 194 250,4,250,194,C->A,clean_distinct,-9 -6 -4,133,B,-6 2 7,89,C
89 139 202,89 139 254,89 139,C B,2,89 139 202 254,4,202,254,C->A,clean_distinct,-9 -7 -3,139,B,-2 7 -6,89,C
89 139 250,89 139 206,89 139,C B,2,89 139 206 250,4,250,206,C->A,clean_distinct,-11 -3 -3,139,B,-4 3 8,89,C
89 141 212,89 141 248,89 141,C B,2,89 141 212 248,4,212,248,C->A,clean_distinct,-11 -4 -2,141,B,-3 8 -4,89,C
89 141 244,89 141 216,89 141,C B,2,89 141 216 244,4,244,216,C->A,clean_distinct,-11 -4 -2,141,B,-3 8 4,89,C
89 147 250,89 147 222,89 147,C B,2,89 147 222 250,4,250,222,C->A,clean_distinct,-11 -5 -1,147,B,-4 8 -3,89,C
89 163 250,89 163 254,89 163,C B,2,89 163 250 254,4,250,254,C->A,clean_distinct,-9 -9 -1,163,B,-4 3 8,89,C
89 91 178,89 91 182,89 91,C B,2,89 91 178 182,4,178,182,C->A,clean_distinct,-9 -3 -1,91,B,-3 8 4,89,C
89 91 202,89 91 158,89 91,C B,2,89 91 158 202,4,202,158,C->A,clean_distinct,-9 -3 -1,91,B,-2 9 2,89,C
89 91 226,89 91 134,89 91,C B,2,89 91 134 226,4,226,134,C->A,clean_distinct,-9 -3 -1,91,B,-3 4 -8,89,C
89 93 148,89 93 216,89 93,C B,2,89 93 148 216,4,148,216,C->A,clean_distinct,-8 -5 -2,93,B,-6 7 -2,89,C
89 93 178,89 93 186,89 93,C B,2,89 93 178 186,4,178,186,C->A,clean_distinct,-8 -5 -2,93,B,-4 8 -3,89,C
89 99 170,89 99 206,89 99,C B,2,89 99 170 206,4,170,206,C->A,clean_distinct,-9 -3 -3,99,B,-3 4 8,89,C
89 99 226,89 99 150,89 99,C B,2,89 99 150 226,4,226,150,C->A,clean_distinct,-9 -2 -2,89,C,-1 7 7,99,B
90 102 130,90 102 254,90 102,C B,2,90 102 130 254,4,130,254,C->A,clean_distinct,-7 -7 -2,102,B,-7 4 -5,90,C
90 102 136,90 102 248,90 102,C B,2,90 102 136 248,4,136,248,C->A,clean_distinct,-10 -1 -1,102,B,-4 5 7,90,C
90 102 178,90 102 206,90 102,C B,2,90 102 178 206,4,178,206,C->A,clean_distinct,-10 -1 -1,102,B,-1 -5 8,90,C
90 110 178,90 110 222,90 110,C B,2,90 110 178 222,4,178,222,C->A,clean_distinct,-9 -5 -2,110,B,-5 4 7,90,C
90 110 232,90 110 168,90 110,C B,2,90 110 168 232,4,232,168,C->A,clean_distinct,-8 -5 -1,90,C,-6 5 7,110,B
90 110 250,90 110 150,90 110,C B,2,90 110 150 250,4,250,150,C->A,clean_distinct,-10 -3 -1,110,B,-5 7 4,90,C
90 132 226,90 132 218,90 132,C B,2,90 132 218 226,4,226,218,C->A,clean_distinct,-10 -4 -4,132,B,-1 -5 8,90,C
90 132 250,90 132 194,90 132,C B,2,90 132 194 250,4,250,194,C->A,clean_distinct,-10 -4 -4,132,B,-5 1 8,90,C
90 138 202,90 138 254,90 138,C B,2,90 138 202 254,4,202,254,C->A,clean_distinct,-8 -7 -5,138,B,-1 5 -8,90,C
90 138 250,90 138 206,90 138,C B,2,90 138 206 250,4,250,206,C->A,clean_distinct,-11 -4 -1,138,B,-4 7 5,90,C
91 101 130,91 101 254,91 101,B C,2,91 101 130 254,4,130,254,C->A,clean_distinct,-10 -1 0,101,C,-3 -1 -9,91,B
91 101 178,91 101 206,91 101,B C,2,91 101 178 206,4,178,206,C->A,clean_distinct,-10 -1 0,101,C,-1 3 -9,91,B
91 101 202,91 101 182,91 101,B C,2,91 101 182 202,4,202,182,C->A,clean_distinct,-9 -4 -2,101,C,-3 1 9,91,B
91 101 226,91 101 158,91 101,B C,2,91 101 158 226,4,226,158,C->A,clean_distinct,-9 -3 -1,91,B,-1 6 8,101,C
91 101 250,91 101 134,91 101,B C,2,91 101 134 250,4,250,134,C->A,clean_distinct,-10 -1 0,101,C,-3 1 -9,91,B
91 113 202,91 113 206,91 113,B C,2,91 113 202 206,4,202,206,C->A,clean_distinct,-10 -3 -2,113,C,-3 9 1,91,B
91 113 226,91 113 182,91 113,B C,2,91 113 182 226,4,226,182,C->A,clean_distinct,-10 -3 -2,113,C,-1 9 -3,91,B
91 113 250,91 113 158,91 113,B C,2,91 113 158 250,4,250,158,C->A,clean_distinct,-10 -3 -2,113,C,-1 9 3,91,B
91 125 178,91 125 254,91 125,B C,2,91 125 178 254,4,178,254,C->A,clean_distinct,-9 -3 -1,91,B,-5 6 8,125,C
91 125 226,91 125 206,91 125,B C,2,91 125 206 226,4,226,206,C->A,clean_distinct,-11 -2 0,125,C,-1 3 -9,91,B
91 125 250,91 125 182,91 125,B C,2,91 125 182 250,4,250,182,C->A,clean_distinct,-11 -2 0,125,C,-1 -3 -9,91,B
91 137 250,91 137 206,91 137,B C,2,91 137 206 250,4,250,206,C->A,clean_distinct,-9 -3 -1,91,B,-3 8 -8,137,C
91 97 170,91 97 206,91 97,B C,2,91 97 170 206,4,170,206,C->A,clean_distinct,-9 -4 0,97,C,-3 9 -1,91,B
93 101 164,93 101 224,93 101,B C,2,93 101 164 224,4,164,224,C->A,clean_distinct,-10 -1 0,101,C,-2 5 -8,93,B
93 101 170,93 101 218,93 101,B C,2,93 101 170 218,4,170,218,C->A,clean_distinct,-10 -1 0,101,C,-2 8 -5,93,B
93 101 202,93 101 186,93 101,B C,2,93 101 186 202,4,202,186,C->A,clean_distinct,-9 -4 -2,101,C,-2 8 -5,93,B
93 113 164,93 113 248,93 113,B C,2,93 113 164 248,4,164,248,C->A,clean_distinct,-10 -3 -2,113,C,-2 5 -8,93,B
93 113 178,93 113 234,93 113,B C,2,93 113 178 234,4,178,234,C->A,clean_distinct,-10 -3 -2,113,C,-2 8 5,93,B
93 113 244,93 113 168,93 113,B C,2,93 113 168 244,4,244,168,C->A,clean_distinct,-10 -3 -2,113,C,-2 -5 8,93,B
93 117 226,93 117 194,93 117,B C,2,93 117 194 226,4,226,194,C->A,clean_distinct,-10 -4 -1,117,C,-2 5 -8,93,B
93 125 212,93 125 224,93 125,B C,2,93 125 212 224,4,212,224,C->A,clean_distinct,-10 -4 -3,125,C,-2 8 -5,93,B
93 125 250,93 125 186,93 125,B C,2,93 125 186 250,4,250,186,C->A,clean_distinct,-10 -4 -3,125,C,-2 -5 8,93,B
93 137 226,93 137 234,93 137,B C,2,93 137 226 234,4,226,234,C->A,clean_distinct,-11 -4 0,137,C,-2 5 -8,93,B
93 149 250,93 149 234,93 149,B C,2,93 149 234 250,4,250,234,C->A,clean_distinct,-8 -7 -6,149,C,-5 8 -2,93,B
93 153 244,93 153 248,93 153,B C,2,93 153 244 248,4,244,248,C->A,clean_distinct,-10 -7 -2,153,C,-2 5 -8,93,B
93 97 164,93 97 216,93 97,B C,2,93 97 164 216,4,164,216,C->A,clean_distinct,-9 -4 0,97,C,-5 8 -2,93,B
93 97 212,93 97 168,93 97,B C,2,93 97 168 212,4,212,168,C->A,clean_distinct,-8 -5 -2,93,B,-6 5 6,97,C
94 100 170,94 100 218,94 100,B C,2,94 100 170 218,4,170,218,C->A,clean_distinct,-9 -3 -2,94,B,0 -8 6,100,C
94 116 226,94 116 194,94 116,B C,2,94 116 194 226,4,226,194,C->A,clean_distinct,-10 -4 0,116,C,-2 3 -9,94,B
94 136 226,94 136 234,94 136,B C,2,94 136 226 234,4,226,234,C->A,clean_distinct,-10 -6 0,136,C,-2 3 -9,94,B
97 105 170,97 105 234,97 105,C B,2,97 105 170 234,4,170,234,C->A,clean_distinct,-9 -4 0,97,C,-4 5 -8,105,B
97 107 202,97 107 206,97 107,C B,2,97 107 202 206,4,202,206,C->A,clean_distinct,-9 -4 0,97,C,-3 7 -7,107,B
97 107 226,97 107 182,97 107,C B,2,97 107 182 226,4,226,182,C->A,clean_distinct,-9 -5 -1,107,B,0 -4 9,97,C
97 107 250,97 107 158,97 107,C B,2,97 107 158 250,4,250,158,C->A,clean_distinct,-9 -5 -1,107,B,-6 5 6,97,C
97 121 202,97 121 234,97 121,C B,2,97 121 202 234,4,202,234,C->A,clean_distinct,-9 -6 -2,121,B,-6 6 5,97,C
97 121 212,97 121 224,97 121,C B,2,97 121 212 224,4,212,224,C->A,clean_distinct,-9 -6 -2,121,B,-5 6 6,97,C
97 131 202,97 131 254,97 131,C B,2,97 131 202 254,4,202,254,C->A,clean_distinct,-9 -7 -1,131,B,-6 5 6,97,C
97 133 226,97 133 234,97 133,C B,2,97 133 226 234,4,226,234,C->A,clean_distinct,-9 -6 -4,133,B,-6 6 5,97,C
97 155 250,97 155 254,97 155,C B,2,97 155 250 254,4,250,254,C->A,clean_distinct,-11 -5 -3,155,B,-4 9 0,97,C
97 99 170,97 99 222,97 99,C B,2,97 99 170 222,4,170,222,C->A,clean_distinct,-7 -7 -1,99,B,-6 5 -6,97,C
99 101 178,99 101 222,99 101,B C,2,99 101 178 222,4,178,222,C->A,clean_distinct,-9 -4 -2,101,C,-5 5 7,99,B
99 113 170,99 113 254,99 113,B C,2,99 113 170 254,4,170,254,C->A,clean_distinct,-10 -3 -2,113,C,-5 5 7,99,B
99 113 202,99 113 222,99 113,B C,2,99 113 202 222,4,202,222,C->A,clean_distinct,-8 -7 0,113,C,-5 5 -7,99,B
99 117 178,99 117 254,99 117,B C,2,99 117 178 254,4,178,254,C->A,clean_distinct,-8 -7 -2,117,C,-5 5 -7,99,B
99 117 226,99 117 206,99 117,B C,2,99 117 206 226,4,226,206,C->A,clean_distinct,-8 -7 -2,117,C,-7 7 1,99,B
99 117 250,99 117 182,99 117,B C,2,99 117 182 250,4,250,182,C->A,clean_distinct,-10 -4 -1,117,C,-5 7 5,99,B
99 125 226,99 125 222,99 125,B C,2,99 125 222 226,4,226,222,C->A,clean_distinct,-8 -6 -5,125,C,-7 5 5,99,B
99 153 250,99 153 254,99 153,B C,2,99 153 250 254,4,250,254,C->A,clean_distinct,-10 -7 -2,153,C,-5 5 7,99,B
